query_id	corpus_id	score
GQ_4380	424-1	1
GQ_4381	424-1	1
GQ_4382	424-1	1
GQ_4383	424-1	1
GQ_4384	424-1	1
GQ_4385	424-1	1
GQ_4386	424-1	1
GQ_4387	424-1	1
GQ_4388	424-1	1
GQ_4389	424-1	1
GQ_4390	424-1	1
GQ_4391	424-1	1
GQ_4392	424-1	1
GQ_4393	424-1	1
GQ_4394	424-1	1
GQ_4395	424-1	1
GQ_4396	424-1	1
GQ_4397	424-1	1
GQ_4398	424-2	1
GQ_4399	424-2	1
GQ_4400	424-2	1
GQ_4401	424-2	1
GQ_4402	424-2	1
GQ_4403	424-2	1
GQ_4404	424-2	1
GQ_4405	424-2	1
GQ_4406	424-2	1
GQ_4407	424-2	1
GQ_4408	424-2	1
GQ_4409	424-2	1
GQ_4410	424-2	1
GQ_4411	424-2	1
GQ_4412	424-2	1
GQ_4413	424-2	1
GQ_4414	424-2	1
GQ_4415	424-2	1
GQ_4416	425-0	1
GQ_4417	425-0	1
GQ_4418	425-0	1
GQ_4419	425-0	1
GQ_4420	425-0	1
GQ_4421	425-0	1
GQ_4422	425-0	1
GQ_4423	425-0	1
GQ_4424	425-0	1
GQ_4425	425-0	1
GQ_4426	425-0	1
GQ_4427	425-0	1
GQ_4428	425-0	1
GQ_4429	425-0	1
GQ_4430	425-0	1
GQ_4431	425-0	1
GQ_4432	425-0	1
GQ_4433	425-0	1
GQ_4434	425-0	1
GQ_4435	425-1	1
GQ_4436	425-1	1
GQ_4437	426-0	1
GQ_4438	426-0	1
GQ_4439	426-0	1
GQ_4440	426-0	1
GQ_4441	426-0	1
GQ_4442	426-0	1
GQ_4443	426-0	1
GQ_4444	426-0	1
GQ_4445	426-0	1
GQ_4446	426-0	1
GQ_4447	426-0	1
GQ_4448	426-0	1
GQ_4449	426-0	1
GQ_4450	426-0	1
GQ_4451	426-0	1
GQ_4452	427-0	1
GQ_4453	427-0	1
GQ_4454	427-0	1
GQ_4455	427-0	1
GQ_4456	427-0	1
GQ_4457	427-0	1
GQ_4458	427-0	1
GQ_4459	427-0	1
GQ_4460	427-0	1
GQ_4461	427-0	1
GQ_4462	427-0	1
GQ_4463	427-0	1
GQ_4464	427-0	1
GQ_4465	427-0	1
GQ_4466	427-0	1
GQ_4467	427-0	1
GQ_4468	427-0	1
GQ_4469	427-0	1
GQ_4470	427-0	1
GQ_4471	427-0	1
GQ_4472	427-0	1
GQ_4473	427-1	1
GQ_4474	427-1	1
GQ_4475	427-1	1
GQ_4476	427-1	1
GQ_4477	427-1	1
GQ_4478	427-1	1
GQ_4479	427-1	1
GQ_4480	427-1	1
GQ_4481	427-1	1
GQ_4482	427-1	1
GQ_4483	427-1	1
GQ_4484	427-1	1
GQ_4485	427-1	1
GQ_4486	427-1	1
GQ_4487	427-1	1
GQ_4488	427-1	1
GQ_4489	427-1	1
GQ_4490	427-1	1
GQ_4491	427-2	1
GQ_4492	427-2	1
GQ_4493	427-2	1
GQ_4494	427-2	1
GQ_4495	427-2	1
GQ_4496	427-2	1
GQ_4497	427-2	1
GQ_4498	427-2	1
GQ_4499	427-2	1
GQ_4500	427-2	1
GQ_4501	427-2	1
GQ_4502	427-2	1
GQ_4503	427-2	1
GQ_4504	427-2	1
GQ_4505	427-2	1
GQ_4506	427-2	1
GQ_4507	427-2	1
GQ_4508	427-2	1
GQ_4509	427-2	1
GQ_4510	427-3	1
GQ_4511	427-3	1
GQ_4512	427-3	1
GQ_4513	427-3	1
GQ_4514	427-3	1
GQ_4515	427-3	1
GQ_4516	427-3	1
GQ_4517	427-3	1
GQ_4518	427-3	1
GQ_4519	427-3	1
GQ_4520	427-3	1
GQ_4521	428-0	1
GQ_4522	428-0	1
GQ_4523	428-0	1
GQ_4524	428-0	1
GQ_4525	428-0	1
GQ_4526	428-0	1
GQ_4527	428-0	1
GQ_4528	428-0	1
GQ_4529	428-0	1
GQ_4530	428-0	1
GQ_4531	428-0	1
GQ_4532	428-0	1
GQ_4533	428-0	1
GQ_4534	428-0	1
GQ_4535	428-0	1
GQ_4536	428-0	1
GQ_4537	428-0	1
GQ_4538	428-0	1
GQ_4539	428-0	1
GQ_4540	428-0	1
GQ_4541	428-0	1
GQ_4542	428-0	1
GQ_4543	429-0	1
GQ_4544	429-0	1
GQ_4545	429-0	1
GQ_4546	429-0	1
GQ_4547	429-0	1
GQ_4548	429-0	1
GQ_4549	429-0	1
GQ_4550	429-0	1
GQ_4551	429-0	1
GQ_4552	429-0	1
GQ_4553	429-0	1
GQ_4554	429-0	1
GQ_4555	429-0	1
GQ_4556	429-0	1
GQ_4557	429-0	1
GQ_4558	429-0	1
GQ_4559	430-0	1
GQ_4560	430-0	1
GQ_4561	430-0	1
GQ_4562	430-0	1
GQ_4563	430-0	1
GQ_4564	430-0	1
GQ_4565	430-0	1
GQ_4566	430-0	1
GQ_4567	430-0	1
GQ_4568	430-0	1
GQ_4569	430-0	1
GQ_4570	430-0	1
GQ_4571	430-0	1
GQ_4572	430-0	1
GQ_4573	430-0	1
GQ_4574	430-0	1
GQ_4575	430-0	1
GQ_4576	430-0	1
GQ_4577	430-0	1
GQ_4578	430-0	1
GQ_4579	430-0	1
GQ_4580	430-0	1
GQ_4581	430-0	1
GQ_4582	430-0	1
GQ_4583	430-0	1
GQ_4584	430-1	1
GQ_4585	430-1	1
GQ_4586	430-1	1
GQ_4587	430-1	1
GQ_4588	430-1	1
GQ_4589	430-1	1
GQ_4590	430-1	1
GQ_4591	430-1	1
GQ_4592	430-1	1
GQ_4593	430-1	1
GQ_4594	430-1	1
GQ_4595	430-1	1
GQ_4596	430-1	1
GQ_4597	430-1	1
GQ_4598	430-1	1
GQ_4599	430-1	1
GQ_4600	430-1	1
GQ_4601	430-1	1
GQ_4602	430-1	1
GQ_4603	430-1	1
GQ_4604	430-1	1
GQ_4605	430-1	1
GQ_4606	430-1	1
GQ_4607	430-1	1
GQ_4608	430-2	1
GQ_4609	430-2	1
GQ_4610	430-2	1
GQ_4611	430-2	1
GQ_4612	430-2	1
GQ_4613	430-2	1
GQ_4614	430-2	1
GQ_4615	430-2	1
GQ_4616	430-2	1
GQ_4617	430-2	1
GQ_4618	430-2	1
GQ_4619	430-2	1
GQ_4620	430-2	1
GQ_4621	430-2	1
GQ_4622	430-2	1
GQ_4623	430-2	1
GQ_4624	430-2	1
GQ_4625	431-0	1
GQ_4626	431-0	1
GQ_4627	431-0	1
GQ_4628	431-0	1
GQ_4629	431-0	1
GQ_4630	431-0	1
GQ_4631	431-0	1
GQ_4632	431-0	1
GQ_4633	431-0	1
GQ_4634	431-0	1
GQ_4635	431-0	1
GQ_4636	431-0	1
GQ_4637	431-0	1
GQ_4638	431-0	1
GQ_4639	431-0	1
GQ_4640	431-0	1
GQ_4641	431-0	1
GQ_4642	431-0	1
GQ_4643	431-0	1
GQ_4644	431-0	1
GQ_4645	431-0	1
GQ_4646	431-0	1
GQ_4647	431-1	1
GQ_4648	431-1	1
GQ_4649	431-1	1
GQ_4650	431-1	1
GQ_4651	432-0	1
GQ_4652	432-0	1
GQ_4653	432-0	1
GQ_4654	432-0	1
GQ_4655	432-0	1
GQ_4656	432-0	1
GQ_4657	432-0	1
GQ_4658	432-0	1
GQ_4659	432-0	1
GQ_4660	432-0	1
GQ_4661	432-0	1
GQ_4662	432-0	1
GQ_4663	432-0	1
GQ_4664	432-0	1
GQ_4665	433-0	1
GQ_4666	433-0	1
GQ_4667	433-0	1
GQ_4668	433-0	1
GQ_4669	433-0	1
GQ_4670	433-0	1
GQ_4671	433-0	1
GQ_4672	433-0	1
GQ_4673	433-0	1
GQ_4674	433-0	1
GQ_4675	433-0	1
GQ_4676	433-0	1
GQ_4677	433-0	1
GQ_4678	433-0	1
GQ_4679	433-0	1
GQ_4680	433-0	1
GQ_4681	433-0	1
GQ_4682	433-0	1
GQ_4683	433-0	1
GQ_4684	433-0	1
GQ_4685	433-1	1
GQ_4686	433-1	1
GQ_4687	433-1	1
GQ_4688	433-1	1
GQ_4689	433-1	1
GQ_4690	433-1	1
GQ_4691	433-1	1
GQ_4692	433-1	1
GQ_4693	433-1	1
GQ_4694	433-1	1
GQ_4695	433-1	1
GQ_4696	433-1	1
GQ_4697	433-1	1
GQ_4698	433-1	1
GQ_4699	433-1	1
GQ_4700	433-1	1
GQ_4701	434-0	1
GQ_4702	434-0	1
GQ_4703	434-0	1
GQ_4704	434-0	1
GQ_4705	435-0	1
GQ_4706	435-0	1
GQ_4707	435-0	1
GQ_4708	435-0	1
GQ_4709	435-0	1
GQ_4710	436-0	1
GQ_4711	436-0	1
GQ_4712	436-0	1
GQ_4713	436-0	1
GQ_4714	436-0	1
GQ_4715	436-0	1
GQ_4716	436-0	1
GQ_4717	437-0	1
GQ_4718	437-0	1
GQ_4719	437-0	1
GQ_4720	437-0	1
GQ_4721	437-0	1
GQ_4722	437-0	1
GQ_4723	437-0	1
GQ_4724	437-0	1
GQ_4725	437-0	1
GQ_4726	437-0	1
GQ_4727	437-0	1
GQ_4728	437-0	1
GQ_4729	437-0	1
GQ_4730	437-0	1
GQ_4731	437-0	1
GQ_4732	437-0	1
GQ_4733	437-0	1
GQ_4734	437-0	1
GQ_4735	437-0	1
GQ_4736	437-0	1
GQ_4737	437-1	1
GQ_4738	438-0	1
GQ_4739	438-0	1
GQ_4740	438-0	1
GQ_4741	438-0	1
GQ_4742	438-0	1
GQ_4743	438-0	1
GQ_4744	438-0	1
GQ_4745	438-0	1
GQ_4746	438-0	1
GQ_4747	438-0	1
GQ_4748	438-0	1
GQ_4749	438-0	1
GQ_4750	438-0	1
GQ_4751	438-0	1
GQ_4752	438-0	1
GQ_4753	438-0	1
GQ_4754	438-0	1
GQ_4755	438-0	1
GQ_4756	438-0	1
GQ_4757	438-0	1
GQ_4758	438-0	1
GQ_4759	438-1	1
GQ_4760	438-1	1
GQ_4761	438-1	1
GQ_4762	438-1	1
GQ_4763	438-1	1
GQ_4764	438-1	1
GQ_4765	439-0	1
GQ_4766	439-0	1
GQ_4767	439-0	1
GQ_4768	439-0	1
GQ_4769	439-0	1
GQ_4770	439-0	1
GQ_4771	439-0	1
GQ_4772	439-0	1
GQ_4773	439-0	1
GQ_4774	439-0	1
GQ_4775	440-0	1
GQ_4776	440-0	1
GQ_4777	440-0	1
GQ_4778	440-0	1
GQ_4779	440-0	1
GQ_4780	440-0	1
GQ_4781	440-0	1
GQ_4782	441-0	1
GQ_4783	441-0	1
GQ_4784	441-0	1
GQ_4785	441-0	1
GQ_4786	441-0	1
GQ_4787	441-0	1
GQ_4788	441-0	1
GQ_4789	441-0	1
GQ_4790	441-0	1
GQ_4791	441-0	1
GQ_4792	441-0	1
GQ_4793	441-0	1
GQ_4794	441-0	1
GQ_4795	441-0	1
GQ_4796	441-0	1
GQ_4797	441-0	1
GQ_4798	441-0	1
GQ_4799	441-0	1
GQ_4800	442-0	1
GQ_4801	442-0	1
GQ_4802	442-0	1
GQ_4803	442-0	1
GQ_4804	442-0	1
GQ_4805	442-0	1
GQ_4806	442-0	1
GQ_4807	442-0	1
GQ_4808	442-0	1
GQ_4809	442-0	1
GQ_4810	442-0	1
GQ_4811	442-0	1
GQ_4812	442-0	1
GQ_4813	442-0	1
GQ_4814	442-0	1
GQ_4815	442-0	1
GQ_4816	442-0	1
GQ_4817	442-0	1
GQ_4818	442-0	1
GQ_4819	442-0	1
GQ_4820	443-0	1
GQ_4821	443-0	1
GQ_4822	443-0	1
GQ_4823	443-0	1
GQ_4824	443-0	1
GQ_4825	443-0	1
GQ_4826	443-0	1
GQ_4827	443-0	1
GQ_4828	443-0	1
GQ_4829	443-0	1
GQ_4830	443-0	1
GQ_4831	443-0	1
GQ_4832	443-0	1
GQ_4833	443-0	1
GQ_4834	443-0	1
GQ_4835	443-0	1
GQ_4836	443-0	1
GQ_4837	443-0	1
GQ_4838	443-0	1
GQ_4839	443-0	1
GQ_4840	443-0	1
GQ_4841	443-0	1
GQ_4842	443-0	1
GQ_4843	443-0	1
GQ_4844	443-0	1
GQ_4845	444-0	1
GQ_4846	444-0	1
GQ_4847	444-0	1
GQ_4848	444-0	1
GQ_4849	444-0	1
GQ_4850	444-0	1
GQ_4851	444-0	1
GQ_4852	444-0	1
GQ_4853	444-0	1
GQ_4854	444-0	1
GQ_4855	444-0	1
GQ_4856	444-0	1
GQ_4857	444-0	1
GQ_4858	444-0	1
GQ_4859	444-0	1
GQ_4860	444-0	1
GQ_4861	444-0	1
GQ_4862	444-0	1
GQ_4863	444-0	1
GQ_4864	444-0	1
GQ_4865	444-0	1
GQ_4866	444-0	1
GQ_4867	445-0	1
GQ_4868	445-0	1
GQ_4869	445-0	1
GQ_4870	445-0	1
GQ_4871	445-0	1
GQ_4872	445-0	1
GQ_4873	445-0	1
GQ_4874	445-0	1
GQ_4875	445-0	1
GQ_4876	445-0	1
GQ_4877	445-0	1
GQ_4878	445-0	1
GQ_4879	445-0	1
GQ_4880	445-0	1
GQ_4881	445-0	1
GQ_4882	445-0	1
GQ_4883	445-0	1
GQ_4884	445-0	1
GQ_4885	445-0	1
GQ_4886	445-0	1
GQ_4887	446-0	1
GQ_4888	446-0	1
GQ_4889	446-0	1
GQ_4890	446-0	1
GQ_4891	446-0	1
GQ_4892	446-0	1
GQ_4893	446-0	1
GQ_4894	446-0	1
GQ_4895	446-0	1
GQ_4896	446-0	1
GQ_4897	446-0	1
GQ_4898	446-0	1
GQ_4899	446-0	1
GQ_4900	446-0	1
GQ_4901	446-0	1
GQ_4902	446-0	1
GQ_4903	447-0	1
GQ_4904	447-0	1
GQ_4905	447-0	1
GQ_4906	447-0	1
GQ_4907	447-0	1
GQ_4908	447-0	1
GQ_4909	447-0	1
GQ_4910	447-0	1
GQ_4911	447-0	1
GQ_4912	447-0	1
GQ_4913	447-0	1
GQ_4914	447-0	1
GQ_4915	447-0	1
GQ_4916	447-0	1
GQ_4917	447-0	1
GQ_4918	448-0	1
GQ_4919	448-0	1
GQ_4920	448-0	1
GQ_4921	448-0	1
GQ_4922	448-0	1
GQ_4923	448-0	1
GQ_4924	448-0	1
GQ_4925	448-0	1
GQ_4926	448-0	1
GQ_4927	448-0	1
GQ_4928	448-0	1
GQ_4929	448-0	1
GQ_4930	448-0	1
GQ_4931	448-0	1
GQ_4932	448-0	1
GQ_4933	448-0	1
GQ_4934	448-0	1
GQ_4935	448-0	1
GQ_4936	448-0	1
GQ_4937	449-0	1
GQ_4938	449-0	1
GQ_4939	450-0	1
GQ_4940	451-0	1
GQ_4941	451-0	1
GQ_4942	451-0	1
GQ_4943	451-0	1
GQ_4944	451-0	1
GQ_4945	451-0	1
GQ_4946	451-0	1
GQ_4947	451-0	1
GQ_4948	451-0	1
GQ_4949	451-0	1
GQ_4950	451-0	1
GQ_4951	451-0	1
GQ_4952	451-0	1
GQ_4953	451-0	1
GQ_4954	451-0	1
GQ_4955	451-0	1
GQ_4956	451-0	1
GQ_4957	451-0	1
GQ_4958	451-0	1
GQ_4959	452-0	1
GQ_4960	452-0	1
GQ_4961	452-0	1
GQ_4962	452-0	1
GQ_4963	452-0	1
GQ_4964	453-0	1
GQ_4965	453-0	1
GQ_4966	453-0	1
GQ_4967	453-0	1
GQ_4968	453-0	1
GQ_4969	453-0	1
GQ_4970	454-0	1
GQ_4971	454-0	1
GQ_4972	454-0	1
GQ_4973	454-0	1
GQ_4974	455-0	1
GQ_4975	455-0	1
GQ_4976	455-0	1
GQ_4977	455-0	1
GQ_4978	455-0	1
GQ_4979	455-0	1
GQ_4980	455-0	1
GQ_4981	456-0	1
GQ_4982	456-0	1
GQ_4983	456-0	1
GQ_4984	456-0	1
GQ_4985	456-0	1
GQ_4986	456-0	1
GQ_4987	456-0	1
GQ_4988	456-0	1
GQ_4989	456-0	1
GQ_4990	456-0	1
GQ_4991	456-0	1
GQ_4992	457-0	1
GQ_4993	457-0	1
GQ_4994	457-0	1
GQ_4995	457-0	1
GQ_4996	457-0	1
GQ_4997	458-0	1
GQ_4998	458-0	1
GQ_4999	458-0	1
GQ_5000	459-0	1
GQ_5001	459-0	1
GQ_5002	459-0	1
GQ_5003	459-0	1
GQ_5004	460-0	1
GQ_5005	460-0	1
GQ_5006	461-0	1
GQ_5007	461-0	1
GQ_5008	462-0	1
GQ_5009	462-0	1
GQ_5010	462-0	1
GQ_5011	462-0	1
GQ_5012	462-0	1
GQ_5013	463-0	1
GQ_5014	463-0	1
GQ_5015	463-0	1
GQ_5016	463-0	1
GQ_5017	463-0	1
GQ_5018	463-0	1
GQ_5019	464-0	1
GQ_5020	465-0	1
GQ_5021	466-0	1
GQ_5022	466-0	1
GQ_5023	466-0	1
GQ_5024	466-0	1
GQ_5025	466-0	1
GQ_5026	467-0	1
GQ_5027	467-0	1
GQ_5028	467-0	1
GQ_5029	468-0	1
GQ_5030	468-0	1
GQ_5031	468-0	1
GQ_5032	468-0	1
GQ_5033	468-0	1
GQ_5034	468-0	1
GQ_5035	468-0	1
GQ_5036	468-0	1
GQ_5037	468-0	1
GQ_5038	469-0	1
GQ_5039	469-0	1
GQ_5040	469-0	1
GQ_5041	469-0	1
GQ_5042	469-0	1
GQ_5043	469-0	1
GQ_5044	469-0	1
GQ_5045	469-0	1
GQ_5046	470-0	1
GQ_5047	470-0	1
GQ_5048	470-0	1
GQ_5049	471-0	1
GQ_5050	471-0	1
GQ_5051	471-0	1
GQ_5052	471-0	1
GQ_5053	471-0	1
GQ_5054	471-0	1
GQ_5055	471-0	1
GQ_5056	471-0	1
GQ_5057	471-0	1
GQ_5058	471-0	1
GQ_5059	471-0	1
GQ_5060	471-0	1
GQ_5061	471-0	1
GQ_5062	471-0	1
GQ_5063	472-0	1
GQ_5064	472-0	1
GQ_5065	472-0	1
GQ_5066	472-0	1
GQ_5067	473-0	1
GQ_5068	473-0	1
GQ_5069	473-0	1
GQ_5070	474-0	1
GQ_5071	474-0	1
GQ_5072	474-0	1
GQ_5073	474-0	1
GQ_5074	474-0	1
GQ_5075	474-0	1
GQ_5076	474-0	1
GQ_5077	475-0	1
GQ_5078	475-0	1
GQ_5079	475-0	1
GQ_5080	475-0	1
GQ_5081	475-0	1
GQ_5082	475-0	1
GQ_5083	475-0	1
GQ_5084	475-0	1
GQ_5085	475-0	1
GQ_5086	475-0	1
GQ_5087	475-0	1
GQ_5088	475-0	1
GQ_5089	475-0	1
GQ_5090	475-0	1
GQ_5091	475-0	1
GQ_5092	476-0	1
GQ_5093	476-0	1
GQ_5094	476-0	1
GQ_5095	476-0	1
GQ_5096	476-0	1
GQ_5097	476-0	1
GQ_5098	476-0	1
GQ_5099	476-0	1
GQ_5100	476-0	1
GQ_5101	476-0	1
GQ_5102	476-0	1
GQ_5103	476-0	1
GQ_5104	476-0	1
GQ_5105	476-0	1
GQ_5106	476-0	1
GQ_5107	476-0	1
GQ_5108	476-0	1
GQ_5109	476-0	1
GQ_5110	476-0	1
GQ_5111	476-0	1
GQ_5112	476-0	1
GQ_5113	476-0	1
GQ_5114	476-0	1
GQ_5115	476-0	1
GQ_5116	476-0	1
GQ_5117	476-0	1
GQ_5118	476-1	1
GQ_5119	476-1	1
GQ_5120	476-1	1
GQ_5121	476-1	1
GQ_5122	476-1	1
GQ_5123	476-1	1
GQ_5124	476-1	1
GQ_5125	476-1	1
GQ_5126	476-1	1
GQ_5127	477-0	1
GQ_5128	477-0	1
GQ_5129	478-0	1
GQ_5130	479-0	1
GQ_5131	479-0	1
GQ_5132	479-0	1
GQ_5133	479-0	1
GQ_5134	479-0	1
GQ_5135	479-0	1
GQ_5136	479-0	1
GQ_5137	479-0	1
GQ_5138	479-0	1
GQ_5139	479-0	1
GQ_5140	479-0	1
GQ_5141	479-0	1
GQ_5142	479-0	1
GQ_5143	479-0	1
GQ_5144	479-0	1
GQ_5145	479-0	1
GQ_5146	479-0	1
GQ_5147	479-0	1
GQ_5148	479-0	1
GQ_5149	479-0	1
GQ_5150	479-0	1
GQ_5151	479-0	1
GQ_5152	480-0	1
GQ_5153	480-0	1
GQ_5154	480-0	1
GQ_5155	480-0	1
GQ_5156	480-0	1
GQ_5157	480-0	1
GQ_5158	480-0	1
GQ_5159	480-0	1
GQ_5160	480-0	1
GQ_5161	480-0	1
GQ_5162	480-0	1
GQ_5163	480-0	1
GQ_5164	480-0	1
GQ_5165	480-0	1
GQ_5166	480-0	1
GQ_5167	480-0	1
GQ_5168	480-0	1
GQ_5169	480-0	1
GQ_5170	481-0	1
GQ_5171	481-0	1
GQ_5172	481-0	1
GQ_5173	481-0	1
GQ_5174	481-0	1
GQ_5175	481-0	1
GQ_5176	481-0	1
GQ_5177	481-0	1
GQ_5178	481-0	1
GQ_5179	481-0	1
GQ_5180	481-0	1
GQ_5181	481-0	1
GQ_5182	481-0	1
GQ_5183	481-0	1
GQ_5184	481-0	1
GQ_5185	481-0	1
GQ_5186	481-0	1
GQ_5187	481-0	1
GQ_5188	481-0	1
GQ_5189	481-0	1
GQ_5190	481-0	1
GQ_5191	481-0	1
GQ_5192	481-0	1
GQ_5193	481-0	1
GQ_5194	481-1	1
GQ_5195	481-1	1
GQ_5196	481-1	1
GQ_5197	481-1	1
GQ_5198	481-1	1
GQ_5199	482-0	1
GQ_5200	482-0	1
GQ_5201	482-0	1
GQ_5202	482-0	1
GQ_5203	482-0	1
GQ_5204	482-0	1
GQ_5205	482-0	1
GQ_5206	482-0	1
GQ_5207	482-0	1
GQ_5208	482-0	1
GQ_5209	482-0	1
GQ_5210	482-0	1
GQ_5211	482-0	1
GQ_5212	482-0	1
GQ_5213	482-0	1
GQ_5214	482-0	1
GQ_5215	482-0	1
GQ_5216	482-0	1
GQ_5217	482-0	1
GQ_5218	482-0	1
GQ_5219	482-0	1
GQ_5220	483-0	1
GQ_5221	483-0	1
GQ_5222	483-0	1
GQ_5223	483-0	1
GQ_5224	483-0	1
GQ_5225	483-0	1
GQ_5226	483-0	1
GQ_5227	483-0	1
GQ_5228	483-0	1
GQ_5229	483-0	1
GQ_5230	483-0	1
GQ_5231	483-0	1
GQ_5232	483-0	1
GQ_5233	483-0	1
GQ_5234	483-0	1
GQ_5235	483-0	1
GQ_5236	483-0	1
GQ_5237	483-0	1
GQ_5238	484-0	1
GQ_5239	484-0	1
GQ_5240	484-0	1
GQ_5241	484-0	1
GQ_5242	484-0	1
GQ_5243	484-0	1
GQ_5244	484-0	1
GQ_5245	484-0	1
GQ_5246	485-0	1
GQ_5247	485-0	1
GQ_5248	486-0	1
GQ_5249	486-0	1
GQ_5250	486-0	1
GQ_5251	486-0	1
GQ_5252	486-0	1
GQ_5253	486-0	1
GQ_5254	486-0	1
GQ_5255	486-0	1
GQ_5256	486-0	1
GQ_5257	486-0	1
GQ_5258	486-0	1
GQ_5259	486-0	1
GQ_5260	486-0	1
GQ_5261	486-0	1
GQ_5262	486-0	1
GQ_5263	487-0	1
GQ_5264	487-0	1
GQ_5265	487-0	1
GQ_5266	487-0	1
GQ_5267	487-0	1
GQ_5268	487-0	1
GQ_5269	487-0	1
GQ_5270	487-0	1
GQ_5271	488-0	1
GQ_5272	488-0	1
GQ_5273	488-0	1
GQ_5274	489-0	1
GQ_5275	489-0	1
GQ_5276	490-0	1
GQ_5277	490-0	1
GQ_5278	490-0	1
GQ_5279	490-0	1
GQ_5280	490-0	1
GQ_5281	490-0	1
GQ_5282	490-0	1
GQ_5283	490-0	1
GQ_5284	490-0	1
GQ_5285	491-0	1
GQ_5286	491-0	1
GQ_5287	491-0	1
GQ_5288	491-0	1
GQ_5289	491-0	1
GQ_5290	491-0	1
GQ_5291	491-0	1
GQ_5292	491-0	1
GQ_5293	491-0	1
GQ_5294	491-0	1
GQ_5295	491-0	1
GQ_5296	491-0	1
GQ_5297	491-0	1
GQ_5298	491-0	1
GQ_5299	491-0	1
GQ_5300	491-0	1
GQ_5301	491-0	1
GQ_5302	492-0	1
GQ_5303	492-0	1
GQ_5304	492-0	1
GQ_5305	492-0	1
GQ_5306	492-0	1
GQ_5307	492-0	1
GQ_5308	492-0	1
GQ_5309	492-0	1
GQ_5310	492-0	1
GQ_5311	492-0	1
GQ_5312	492-0	1
GQ_5313	492-0	1
GQ_5314	492-0	1
GQ_5315	492-0	1
GQ_5316	492-0	1
GQ_5317	492-0	1
GQ_5318	492-0	1
GQ_5319	492-0	1
GQ_5320	493-0	1
GQ_5321	493-0	1
GQ_5322	493-0	1
GQ_5323	493-0	1
GQ_5324	493-0	1
GQ_5325	494-0	1
GQ_5326	494-0	1
GQ_5327	494-0	1
GQ_5328	494-0	1
GQ_5329	494-0	1
GQ_5330	494-0	1
GQ_5331	494-0	1
GQ_5332	494-0	1
GQ_5333	494-0	1
GQ_5334	494-0	1
GQ_5335	494-0	1
GQ_5336	494-0	1
GQ_5337	494-0	1
GQ_5338	494-0	1
GQ_5339	494-0	1
GQ_5340	494-0	1
GQ_5341	494-0	1
GQ_5342	494-0	1
GQ_5343	494-0	1
GQ_5344	494-0	1
GQ_5345	494-0	1
GQ_5346	494-1	1
GQ_5347	495-0	1
GQ_5348	495-0	1
GQ_5349	495-0	1
GQ_5350	495-0	1
GQ_5351	495-0	1
GQ_5352	495-0	1
GQ_5353	495-0	1
GQ_5354	495-0	1
GQ_5355	495-0	1
GQ_5356	495-0	1
GQ_5357	496-0	1
GQ_5358	496-0	1
GQ_5359	496-0	1
GQ_5360	496-0	1
GQ_5361	496-0	1
GQ_5362	497-0	1
GQ_5363	497-0	1
GQ_5364	497-0	1
GQ_5365	497-0	1
GQ_5366	497-0	1
GQ_5367	497-0	1
GQ_5368	497-0	1
GQ_5369	497-0	1
GQ_5370	497-0	1
GQ_5371	497-0	1
GQ_5372	497-0	1
GQ_5373	497-0	1
GQ_5374	497-0	1
GQ_5375	497-0	1
GQ_5376	497-0	1
GQ_5377	497-0	1
GQ_5378	497-0	1
GQ_5379	497-0	1
GQ_5380	497-0	1
GQ_5381	497-0	1
GQ_5382	497-0	1
GQ_5383	497-0	1
GQ_5384	497-0	1
GQ_5385	497-0	1
GQ_5386	497-0	1
GQ_5387	497-0	1
GQ_5388	497-1	1
GQ_5389	497-1	1
GQ_5390	497-1	1
GQ_5391	497-1	1
GQ_5392	497-1	1
GQ_5393	497-1	1
GQ_5394	497-1	1
GQ_5395	497-1	1
GQ_5396	497-1	1
GQ_5397	497-1	1
GQ_5398	497-1	1
GQ_5399	497-1	1
GQ_5400	497-1	1
GQ_5401	497-1	1
GQ_5402	497-1	1
GQ_5403	497-1	1
GQ_5404	497-1	1
GQ_5405	497-1	1
GQ_5406	497-1	1
GQ_5407	497-1	1
GQ_5408	497-1	1
GQ_5409	497-1	1
GQ_5410	497-1	1
GQ_5411	497-1	1
GQ_5412	498-0	1
GQ_5413	498-0	1
GQ_5414	498-0	1
GQ_5415	499-0	1
GQ_5416	499-0	1
GQ_5417	499-0	1
GQ_5418	500-0	1
GQ_5419	500-0	1
GQ_5420	500-0	1
GQ_5421	500-0	1
GQ_5422	501-0	1
GQ_5423	501-0	1
GQ_5424	501-0	1
GQ_5425	501-0	1
GQ_5426	501-0	1
GQ_5427	502-0	1
GQ_5428	502-0	1
GQ_5429	502-0	1
GQ_5430	502-0	1
GQ_5431	502-0	1
GQ_5432	502-0	1
GQ_5433	502-0	1
GQ_5434	503-0	1
GQ_5435	503-0	1
GQ_5436	503-0	1
GQ_5437	504-0	1
GQ_5438	505-0	1
GQ_5439	505-0	1
GQ_5440	506-0	1
GQ_5441	506-0	1
GQ_5442	507-0	1
GQ_5443	507-0	1
GQ_5444	508-0	1
GQ_5445	508-0	1
GQ_5446	508-0	1
GQ_5447	508-0	1
GQ_5448	509-0	1
GQ_5449	509-0	1
GQ_5450	509-0	1
GQ_5451	510-0	1
GQ_5452	510-0	1
GQ_5453	510-0	1
GQ_5454	510-0	1
GQ_5455	510-0	1
